year;species;samples;Length.mm;tidal_area
2006;Mytilus edulis;M-8;4,3;
2006;Mytilus edulis;M-8;4;
2006;Mytilus edulis;M-8;5,3;
2006;Mytilus edulis;M-8;4,6;
2006;Mytilus edulis;M-8;2;
2006;Mytilus edulis;M-8;4,9;
2006;Mytilus edulis;M-8;3;
2006;Mytilus edulis;M-8;4,7;
2006;Mytilus edulis;M-8;5,1;
2006;Mytilus edulis;M-8;3,4;
2006;Mytilus edulis;M-8;5,4;
2006;Mytilus edulis;M-8;5;
2006;Mytilus edulis;M-8;1,7;
2006;Mytilus edulis;M-8;2,6;
2006;Mytilus edulis;M-8;2;
2006;Mytilus edulis;M-8;3,3;
2006;Mytilus edulis;M-8;4;
2006;Mytilus edulis;M-8;4,4;
2006;Mytilus edulis;M-8;3;
2006;Mytilus edulis;M-8;2,5;
2006;Mytilus edulis;M-8;4,3;
2006;Mytilus edulis;M-8;5,7;
2006;Mytilus edulis;M-8;3;
2006;Mytilus edulis;M-8;4,5;
2006;Mytilus edulis;M-8;3,8;
2006;Mytilus edulis;M-8;3,9;
2006;Mytilus edulis;M-8;4,3;
2006;Mytilus edulis;M-8;4,2;
2006;Mytilus edulis;M-8;4,2;
2006;Mytilus edulis;M-8;4;
2006;Mytilus edulis;M-8;3,6;
2006;Mytilus edulis;M-8;6,5;
2006;Mytilus edulis;M-8;4,1;
2006;Mytilus edulis;M-8;6,8;
2006;Mytilus edulis;M-8;4,5;
2006;Mytilus edulis;M-8;3,2;
2006;Mytilus edulis;M-8;4,4;
2006;Mytilus edulis;M-8;3,6;
2006;Mytilus edulis;M-8;4;
2006;Mytilus edulis;M-8;3,5;
2006;Mytilus edulis;M-8;4,5;
2006;Mytilus edulis;M-8;2;
2006;Mytilus edulis;M-8;2,7;
2006;Mytilus edulis;M-8;3,2;
2006;Mytilus edulis;M-8;2,8;
2006;Mytilus edulis;M-8;1,6;
2006;Mytilus edulis;M-8;3,3;
2006;Mytilus edulis;M-8;1,5;
2006;Mytilus edulis;M-8;6,8;
2006;Mytilus edulis;M-8;3;
2006;Mytilus edulis;M-8;3;
2006;Mytilus edulis;M-8;3,4;
2006;Mytilus edulis;M-8;4,2;
2006;Mytilus edulis;M-8;4,3;
2006;Mytilus edulis;M-8;1,5;
2006;Mytilus edulis;M-8;3,6;
2006;Mytilus edulis;M-8;3,5;
2006;Mytilus edulis;M-8;3,5;
2006;Mytilus edulis;M-8;5,7;
2006;Mytilus edulis;M-8;1,2;
2006;Mytilus edulis;M-8;1,8;
2006;Mytilus edulis;M-8;4,1;
2006;Mytilus edulis;M-8;2,8;
2006;Mytilus edulis;M-8;3,6;
2006;Mytilus edulis;M-8;3,8;
2006;Mytilus edulis;M-8;3,4;
2006;Mytilus edulis;M-8;3;
2006;Mytilus edulis;M-8;1,5;
2006;Mytilus edulis;M-8;2,3;
2006;Mytilus edulis;M-8;4;
2006;Mytilus edulis;M-8;2,8;
2006;Mytilus edulis;M-8;5,6;
2006;Mytilus edulis;M-8;3;
2006;Mytilus edulis;M-8;1,9;
2006;Mytilus edulis;M-8;3,4;
2006;Mytilus edulis;M-8;3,6;
2006;Mytilus edulis;M-8;4,4;
2006;Mytilus edulis;M-8;2,8;
2006;Mytilus edulis;M-8;8,2;
2006;Mytilus edulis;M-8;2,1;
2006;Mytilus edulis;M-8;3,4;
2006;Mytilus edulis;M-8;1,5;
2006;Mytilus edulis;M-8;3,8;
2006;Mytilus edulis;M-8;3,6;
2006;Mytilus edulis;M-8;3,6;
2006;Mytilus edulis;M-8;2,5;
2006;Mytilus edulis;M-8;2,5;
2006;Mytilus edulis;M-8;3,3;
2006;Mytilus edulis;M-8;2;
2006;Mytilus edulis;M-8;4,6;
2006;Mytilus edulis;M-8;3,3;
2006;Mytilus edulis;M-8;1,9;
2006;Mytilus edulis;M-8;1;
2006;Mytilus edulis;M-8;1,9;
2006;Mytilus edulis;M-8;2,5;
2006;Mytilus edulis;M-8;5,1;
2006;Mytilus edulis;M-8;6;
2006;Mytilus edulis;M-8;4,6;
2006;Mytilus edulis;M-8;3,8;
2006;Mytilus edulis;M-8;3,1;
2006;Mytilus edulis;M-8;5,1;
2006;Mytilus edulis;M-8;3,7;
2006;Mytilus edulis;M-8;4,2;
2006;Mytilus edulis;M-8;5;
2006;Mytilus edulis;M-8;6;
2006;Mytilus edulis;M-8;5,7;
2006;Mytilus edulis;M-8;3,6;
2006;Mytilus edulis;M-8;3;
2006;Mytilus edulis;M-8;5,5;
2006;Mytilus edulis;M-8;4,1;
2006;Mytilus edulis;M-8;3,6;
2006;Mytilus edulis;M-8;1,6;
2006;Mytilus edulis;M-8;5,3;
2006;Mytilus edulis;M-8;3,5;
2006;Mytilus edulis;M-8;5;
2006;Mytilus edulis;M-8;3,9;
2006;Mytilus edulis;M-8;3,4;
2006;Mytilus edulis;M-8;2,5;
2006;Mytilus edulis;M-8;3,6;
2006;Mytilus edulis;M-8;2,5;
2006;Mytilus edulis;M-8;1,5;
2006;Mytilus edulis;M-8;2,5;
2006;Mytilus edulis;M-8;3,5;
2006;Mytilus edulis;M-8;5;
2006;Mytilus edulis;M-8;4,5;
2006;Mytilus edulis;M-8;3,7;
2006;Mytilus edulis;M-8;2;
2006;Mytilus edulis;M-8;3,4;
2006;Mytilus edulis;M-8;5,1;
2006;Mytilus edulis;M-8;3,3;
2006;Mytilus edulis;M-8;3,6;
2006;Mytilus edulis;M-8;2,9;
2006;Mytilus edulis;M-8;2,6;
2006;Mytilus edulis;M-8;4,1;
2006;Mytilus edulis;M-8;3,2;
2006;Mytilus edulis;M-8;1,6;
2006;Mytilus edulis;M-8;5,8;
2006;Mytilus edulis;M-8;3,2;
2006;Mytilus edulis;M-8;4,1;
2006;Mytilus edulis;M-8;3;
2006;Mytilus edulis;M-8;2,8;
2006;Mytilus edulis;M-8;3,9;
2006;Mytilus edulis;M-8;2;
2006;Mytilus edulis;M-8;1,4;
2006;Mytilus edulis;M-8;2,9;
2006;Mytilus edulis;M-8;3,3;
2006;Mytilus edulis;M-8;3,8;
2006;Mytilus edulis;M-8;2,7;
2006;Mytilus edulis;M-8;4,2;
2006;Mytilus edulis;M-8;3,6;
2006;Mytilus edulis;M-8;4,2;
2006;Mytilus edulis;M-8;6,3;
2006;Mytilus edulis;M-8;4,5;
2006;Mytilus edulis;M-8;3,1;
2006;Mytilus edulis;M-8;5,3;
2006;Mytilus edulis;M-8;5,3;
2006;Mytilus edulis;M-8;5,2;
2006;Mytilus edulis;M-8;2;
2006;Mytilus edulis;M-8;4,7;
2006;Mytilus edulis;M-8;1,7;
2006;Mytilus edulis;M-8;4,7;
2006;Mytilus edulis;M-8;2,5;
2006;Mytilus edulis;M-8;5,4;
2006;Mytilus edulis;M-8;3,2;
2006;Mytilus edulis;M-8;2,9;
2006;Mytilus edulis;M-8;4;
2006;Mytilus edulis;M-8;2,2;
2006;Mytilus edulis;M-8;2,8;
2006;Mytilus edulis;M-8;4,9;
2006;Mytilus edulis;M-8;2,4;
2006;Mytilus edulis;M-8;4,7;
2006;Mytilus edulis;M-8;6;
2006;Mytilus edulis;M-8;2,5;
2006;Mytilus edulis;M-8;3,4;
2006;Mytilus edulis;M-8;3,7;
2006;Mytilus edulis;M-8;3,8;
2006;Mytilus edulis;M-8;4,1;
2006;Mytilus edulis;M-8;2,8;
2006;Mytilus edulis;M-8;4,6;
2006;Mytilus edulis;M-8;4,9;
2006;Mytilus edulis;M-8;4;
2006;Mytilus edulis;M-8;5;
2006;Mytilus edulis;M-8;4,6;
2006;Mytilus edulis;M-8;3;
2006;Mytilus edulis;M-8;2,8;
2006;Mytilus edulis;M-8;3;
2006;Mytilus edulis;M-8;4,3;
2006;Mytilus edulis;M-8;2,2;
2006;Mytilus edulis;M-8;4,7;
2006;Mytilus edulis;M-8;4;
2006;Mytilus edulis;M-8;4,2;
2006;Mytilus edulis;M-8;3,2;
2006;Mytilus edulis;M-8;2,7;
2006;Mytilus edulis;M-8;4;
2006;Mytilus edulis;M-8;4;
2006;Mytilus edulis;M-8;4,2;
2006;Mytilus edulis;M-8;4,2;
2006;Mytilus edulis;M-8;3,9;
2006;Mytilus edulis;M-8;2,7;
2006;Mytilus edulis;M-8;1,7;
2006;Mytilus edulis;M-8;1,3;
2006;Mytilus edulis;M-8;2,3;
2006;Mytilus edulis;M-8;4,2;
2006;Mytilus edulis;M-8;3;
2006;Mytilus edulis;M-8;3;
2006;Mytilus edulis;M-8;2,9;
2006;Mytilus edulis;M-8;3,2;
2006;Mytilus edulis;M-8;3;
2006;Mytilus edulis;M-8;2,6;
2006;Mytilus edulis;M-8;4,3;
2006;Mytilus edulis;M-8;7,8;
2006;Mytilus edulis;M-8;3,9;
2006;Mytilus edulis;M-8;6;
2006;Mytilus edulis;M-8;2,7;
2006;Mytilus edulis;M-8;6;
2006;Mytilus edulis;M-8;2,7;
2006;Mytilus edulis;M-8;3;
2006;Mytilus edulis;M-8;5;
2006;Mytilus edulis;M-8;4,4;
2006;Mytilus edulis;M-8;4,1;
2006;Mytilus edulis;M-8;3,2;
2006;Mytilus edulis;M-8;5,2;
2006;Mytilus edulis;M-8;4,7;
2006;Mytilus edulis;M-8;4,3;
2006;Mytilus edulis;M-8;4,1;
2006;Mytilus edulis;M-8;4,4;
2006;Mytilus edulis;M-8;2,1;
2006;Mytilus edulis;M-8;5,6;
2006;Mytilus edulis;M-8;2,2;
2006;Mytilus edulis;M-8;3,1;
2006;Mytilus edulis;M-8;3;
2006;Mytilus edulis;M-8;3,5;
2006;Mytilus edulis;M-8;6,7;
2006;Mytilus edulis;M-8;2,5;
2006;Mytilus edulis;M-8;5,4;
2006;Mytilus edulis;M-8;4,6;
2006;Mytilus edulis;M-8;4;
2006;Mytilus edulis;M-8;5,9;
2006;Mytilus edulis;M-8;2,3;
2006;Mytilus edulis;M-8;3,4;
2006;Mytilus edulis;M-8;4,4;
2006;Mytilus edulis;M-8;3,3;
2006;Mytilus edulis;M-8;2,5;
2006;Mytilus edulis;M-8;3,3;
2006;Mytilus edulis;M-8;2;
2006;Mytilus edulis;M-8;2,3;
2006;Mytilus edulis;M-8;3,2;
2006;Mytilus edulis;M-8;3,3;
2006;Mytilus edulis;M-8;4,3;
2006;Mytilus edulis;M-8;5,5;
2006;Mytilus edulis;M-8;3;
2006;Mytilus edulis;M-8;3,2;
2006;Mytilus edulis;M-8;5,2;
2006;Mytilus edulis;M-8;2,2;
2006;Mytilus edulis;M-8;6;
2006;Mytilus edulis;M-8;5;
2006;Mytilus edulis;M-8;3,2;
2006;Mytilus edulis;M-8;3,8;
2006;Mytilus edulis;M-8;2,2;
2006;Mytilus edulis;M-8;3;
2006;Mytilus edulis;M-8;3;
2006;Mytilus edulis;M-8;2,5;
2006;Mytilus edulis;M-8;3,3;
2006;Mytilus edulis;M-8;3,8;
2006;Mytilus edulis;M-8;3,2;
2006;Mytilus edulis;M-8;2,3;
2006;Mytilus edulis;M-8;1,8;
2006;Mytilus edulis;M-8;3,2;
2006;Mytilus edulis;M-8;4,8;
2006;Mytilus edulis;M-8;4,3;
2006;Mytilus edulis;M-8;2,5;
2006;Mytilus edulis;M-8;3,2;
2006;Mytilus edulis;M-8;3,4;
2006;Mytilus edulis;M-8;3,4;
2006;Mytilus edulis;M-8;2;
2006;Mytilus edulis;M-8;3,5;
2006;Mytilus edulis;M-8;2,6;
2006;Mytilus edulis;M-8;2,4;
2006;Mytilus edulis;M-8;3,9;
2006;Mytilus edulis;M-8;1,7;
2006;Mytilus edulis;M-8;5;
2006;Mytilus edulis;M-8;2,5;
2006;Mytilus edulis;M-8;5;
2006;Mytilus edulis;M-8;3,8;
2006;Mytilus edulis;M-8;4,1;
2006;Mytilus edulis;M-8;2,8;
2006;Mytilus edulis;M-8;5,2;
2006;Mytilus edulis;M-8;5,8;
2006;Mytilus edulis;M-8;2,7;
2006;Mytilus edulis;M-8;2,8;
2006;Mytilus edulis;M-8;3,3;
2006;Mytilus edulis;M-8;2,6;
2006;Mytilus edulis;M-8;3,3;
2006;Mytilus edulis;M-8;2,5;
2006;Mytilus edulis;M-8;3,2;
2006;Mytilus edulis;M-8;2,3;
2006;Mytilus edulis;M-8;3,1;
2006;Mytilus edulis;M-8;3;
2006;Mytilus edulis;M-8;2,1;
2006;Mytilus edulis;M-8;2,6;
2006;Mytilus edulis;M-8;5,4;
2006;Mytilus edulis;M-8;1,4;
2006;Mytilus edulis;M-8;1,8;
2006;Mytilus edulis;M-8;3,4;
2006;Mytilus edulis;M-8;2,6;
2006;Mytilus edulis;M-8;2,3;
2006;Mytilus edulis;M-8;2,8;
2006;Mytilus edulis;M-8;4,9;
2006;Mytilus edulis;M-8;3,3;
2006;Mytilus edulis;M-8;4,7;
2006;Mytilus edulis;M-8;5;
2006;Mytilus edulis;M-8;4,2;
2006;Mytilus edulis;M-8;3,5;
2006;Mytilus edulis;M-8;5,2;
2006;Mytilus edulis;M-8;4,6;
2006;Mytilus edulis;M-8;5,2;
2006;Mytilus edulis;M-8;3,6;
2006;Mytilus edulis;M-8;4,8;
2006;Mytilus edulis;M-8;3,4;
2006;Mytilus edulis;M-8;4,9;
2006;Mytilus edulis;M-8;2,4;
2006;Mytilus edulis;M-8;2,6;
2006;Mytilus edulis;M-8;5,5;
2006;Mytilus edulis;M-8;3,3;
2006;Mytilus edulis;M-8;4,9;
2006;Mytilus edulis;M-8;3,4;
2006;Mytilus edulis;M-8;4,3;
2006;Mytilus edulis;M-8;2,1;
2006;Mytilus edulis;M-8;3;
2006;Mytilus edulis;M-8;5,7;
2006;Mytilus edulis;M-8;2,9;
2006;Mytilus edulis;M-8;5,7;
2006;Mytilus edulis;M-8;3,2;
2006;Mytilus edulis;M-8;2,3;
2006;Mytilus edulis;M-8;3,6;
2006;Mytilus edulis;M-8;5,5;
2006;Mytilus edulis;M-8;5,1;
2006;Mytilus edulis;M-8;3,7;
2006;Mytilus edulis;M-8;5,5;
2006;Mytilus edulis;M-8;2,7;
2006;Mytilus edulis;M-8;2,7;
2006;Mytilus edulis;M-8;5,5;
2006;Mytilus edulis;M-8;2,5;
2006;Mytilus edulis;M-8;5,4;
2006;Mytilus edulis;M-8;1,6;
2006;Mytilus edulis;M-8;3;
2006;Mytilus edulis;M-8;3,3;
2006;Mytilus edulis;M-8;4,5;
2006;Mytilus edulis;M-8;4,3;
2006;Mytilus edulis;M-8;3,6;
2006;Mytilus edulis;M-8;5;
2006;Mytilus edulis;M-8;2,6;
2006;Mytilus edulis;M-8;5;
2006;Mytilus edulis;M-8;1,6;
2006;Mytilus edulis;M-8;5,1;
2006;Mytilus edulis;M-8;1,9;
2006;Mytilus edulis;M-8;3,7;
2006;Mytilus edulis;M-8;2,8;
2006;Mytilus edulis;M-8;4,4;
2006;Mytilus edulis;M-8;2,2;
2006;Mytilus edulis;M-8;2,3;
2006;Mytilus edulis;M-8;4,1;
2006;Mytilus edulis;M-8;1;
2006;Mytilus edulis;M-8;0,9;
2006;Mytilus edulis;M-8;0,8;
2006;Mytilus edulis;M-8;3,2;
2006;Mytilus edulis;M-8;4,3;
2006;Mytilus edulis;M-8;2,1;
2006;Mytilus edulis;M-8;2,5;
2006;Mytilus edulis;M-8;2,1;
2006;Mytilus edulis;M-8;4,4;
2006;Mytilus edulis;M-8;2,4;
2006;Mytilus edulis;M-8;1,3;
2006;Mytilus edulis;M-8;2,5;
2006;Mytilus edulis;M-8;2,1;
2006;Mytilus edulis;M-8;1,2;
2006;Mytilus edulis;M-8;1,5;
2006;Mytilus edulis;M-8;2,2;
2006;Mytilus edulis;M-8;2;
2006;Mytilus edulis;M-8;1,1;
2006;Mytilus edulis;M-8;2,7;
2006;Mytilus edulis;M-8;2,7;
2006;Mytilus edulis;M-8;1,3;
2006;Mytilus edulis;M-8;1,4;
2006;Mytilus edulis;M-8;3,8;
2006;Mytilus edulis;M-8;1,9;
2006;Mytilus edulis;M-8;2,2;
2006;Mytilus edulis;M-8;1,1;
2006;Mytilus edulis;M-8;3;
2006;Mytilus edulis;M-8;2;
2006;Mytilus edulis;M-8;2,4;
2006;Mytilus edulis;M-8;4,4;
2006;Mytilus edulis;M-8;4,7;
2006;Mytilus edulis;M-8;2,4;
2006;Mytilus edulis;M-8;3,1;
2006;Mytilus edulis;M-8;2,8;
2006;Mytilus edulis;M-8;1;
2006;Mytilus edulis;M-8;3,3;
2006;Mytilus edulis;M-8;2,1;
2006;Mytilus edulis;M-8;2,1;
2006;Mytilus edulis;M-8;2,3;
2006;Mytilus edulis;M-8;3,2;
2006;Mytilus edulis;M-8;2;
2006;Mytilus edulis;M-8;1,3;
2006;Mytilus edulis;M-8;3;
2006;Mytilus edulis;M-8;1,2;
2006;Mytilus edulis;M-8;1,2;
2006;Mytilus edulis;M-8;4,3;
2006;Mytilus edulis;M-8;1,7;
2006;Mytilus edulis;M-8;1,2;
2006;Mytilus edulis;M-8;2;
2006;Mytilus edulis;M-8;2,9;
2006;Mytilus edulis;M-8;1,8;
2006;Mytilus edulis;M-8;2;
2006;Mytilus edulis;M-8;2,5;
2006;Mytilus edulis;M-8;3,6;
2006;Mytilus edulis;M-8;1,7;
2006;Mytilus edulis;M-8;2,5;
2006;Mytilus edulis;M-8;2,7;
2006;Mytilus edulis;M-8;2,3;
2006;Mytilus edulis;M-8;1,5;
2006;Mytilus edulis;M-8;2,9;
2006;Mytilus edulis;M-8;3,3;
2006;Mytilus edulis;M-8;3,4;
2006;Mytilus edulis;M-8;3,5;
2006;Mytilus edulis;M-8;3,9;
2006;Mytilus edulis;M-8;2,7;
2006;Mytilus edulis;M-8;1,8;
2006;Mytilus edulis;M-8;1;
2006;Mytilus edulis;M-8;1,2;
2006;Mytilus edulis;M-8;2,1;
2006;Mytilus edulis;M-8;1,7;
2006;Mytilus edulis;M-8;2,5;
2006;Mytilus edulis;M-8;1,8;
2006;Mytilus edulis;M-8;2,2;
2006;Mytilus edulis;M-8;1,9;
2006;Mytilus edulis;M-8;1,3;
2006;Mytilus edulis;M-8;2;
2006;Mytilus edulis;M-8;2;
2006;Mytilus edulis;M-8;1,6;
2006;Mytilus edulis;M-8;1,9;
2006;Mytilus edulis;M-8;3,9;
2006;Mytilus edulis;M-8;2,8;
2006;Mytilus edulis;M-8;3,2;
2006;Mytilus edulis;M-8;4,3;
2006;Mytilus edulis;M-8;4,4;
2006;Mytilus edulis;M-8;2,9;
2006;Mytilus edulis;M-8;2,4;
2006;Mytilus edulis;M-8;1,9;
2006;Mytilus edulis;M-8;1,5;
2006;Mytilus edulis;M-8;2,8;
2006;Mytilus edulis;M-8;2,3;
2006;Mytilus edulis;M-8;2,9;
2006;Mytilus edulis;M-8;1,3;
2006;Mytilus edulis;M-8;0,9;
2006;Mytilus edulis;M-8;3,2;
2006;Mytilus edulis;M-8;1,2;
2006;Mytilus edulis;M-8;1,9;
2006;Mytilus edulis;M-8;2,2;
2006;Mytilus edulis;M-8;3,5;
2006;Mytilus edulis;M-8;1,8;
2006;Mytilus edulis;M-8;2,1;
2006;Mytilus edulis;M-8;1,2;
2006;Mytilus edulis;M-8;2,5;
2006;Mytilus edulis;M-8;3,8;
2006;Mytilus edulis;M-8;2,7;
2006;Mytilus edulis;M-8;5,9;
2006;Mytilus edulis;M-8;1,6;
2006;Mytilus edulis;M-8;3,5;
2006;Mytilus edulis;M-8;1,2;
2006;Mytilus edulis;M-8;1,5;
2006;Mytilus edulis;M-8;1,2;
2006;Mytilus edulis;M-8;1,5;
2006;Mytilus edulis;M-8;1,9;
2006;Mytilus edulis;M-8;2,1;
2006;Mytilus edulis;M-8;3,7;
2006;Mytilus edulis;M-8;4;
2006;Mytilus edulis;M-8;3;
2006;Mytilus edulis;M-8;1,3;
2006;Mytilus edulis;M-8;2,7;
2006;Mytilus edulis;M-8;3;
2006;Mytilus edulis;M-8;3,9;
2006;Mytilus edulis;M-8;3;
2006;Mytilus edulis;M-8;2,2;
2006;Mytilus edulis;M-8;1,5;
2006;Mytilus edulis;M-8;3,7;
2006;Mytilus edulis;M-8;1,6;
2006;Mytilus edulis;M-8;3,8;
2006;Mytilus edulis;M-8;2,8;
2006;Mytilus edulis;M-8;2,7;
2006;Mytilus edulis;M-8;2;
2006;Mytilus edulis;M-8;2,6;
2006;Mytilus edulis;M-8;1,9;
2006;Mytilus edulis;M-8;2;
2006;Mytilus edulis;M-8;2,2;
2006;Mytilus edulis;M-8;2,4;
2006;Mytilus edulis;M-8;1,9;
2006;Mytilus edulis;M-8;2,7;
2006;Mytilus edulis;M-8;1,5;
2006;Mytilus edulis;M-8;2,6;
2006;Mytilus edulis;M-8;3;
2006;Mytilus edulis;M-8;2,8;
2006;Mytilus edulis;M-8;3,4;
2006;Mytilus edulis;M-8;2,3;
2006;Mytilus edulis;M-8;2,9;
2006;Mytilus edulis;M-8;3,5;
2006;Mytilus edulis;M-8;4,8;
2006;Mytilus edulis;M-8;2,5;
2006;Mytilus edulis;M-8;3,5;
2006;Mytilus edulis;M-8;2,5;
2006;Mytilus edulis;M-8;2,7;
2006;Mytilus edulis;M-8;2;
2006;Mytilus edulis;M-8;2,5;
2006;Mytilus edulis;M-8;2,3;
2006;Mytilus edulis;M-8;2,6;
2006;Mytilus edulis;M-8;2,4;
2006;Mytilus edulis;M-8;3,3;
2006;Mytilus edulis;M-8;1,9;
2006;Mytilus edulis;M-8;1,9;
2006;Mytilus edulis;M-8;3,3;
2006;Mytilus edulis;M-8;2,3;
2006;Mytilus edulis;M-8;2,3;
2006;Mytilus edulis;M-8;2,8;
2006;Mytilus edulis;M-8;1,9;
2006;Mytilus edulis;M-8;0,8;
2006;Mytilus edulis;M-8;1,2;
2006;Mytilus edulis;M-8;1,2;
2006;Mytilus edulis;M-8;2,7;
2006;Mytilus edulis;M-8;2;
2006;Mytilus edulis;M-8;2,5;
2006;Mytilus edulis;M-8;2,9;
2006;Mytilus edulis;M-8;2,5;
2006;Mytilus edulis;M-8;1,2;
2006;Mytilus edulis;M-8;1,7;
2006;Mytilus edulis;M-8;1,2;
2006;Mytilus edulis;M-8;1,6;
2006;Mytilus edulis;M-8;2,2;
2006;Mytilus edulis;M-8;2,3;
2006;Mytilus edulis;M-8;3,6;
2006;Mytilus edulis;M-8;2,2;
2006;Mytilus edulis;M-8;1,3;
2006;Mytilus edulis;M-8;2,9;
2006;Mytilus edulis;M-8;3,3;
2006;Mytilus edulis;M-8;1,3;
2006;Mytilus edulis;M-8;2,2;
2006;Mytilus edulis;M-8;1,8;
2006;Mytilus edulis;M-8;2,6;
2006;Mytilus edulis;M-8;1,7;
2006;Mytilus edulis;M-8;1,8;
2006;Mytilus edulis;M-8;2,4;
2006;Mytilus edulis;M-8;2,2;
2006;Mytilus edulis;M-8;1,6;
2006;Mytilus edulis;M-8;1,5;
2006;Mytilus edulis;M-8;1,3;
2006;Mytilus edulis;M-8;3;
2006;Mytilus edulis;M-8;2,8;
2006;Mytilus edulis;M-8;2,3;
2006;Mytilus edulis;M-8;2,7;
2006;Mytilus edulis;M-8;1,2;
2006;Mytilus edulis;M-8;1,5;
2006;Mytilus edulis;M-8;1,7;
2006;Mytilus edulis;M-8;2,5;
2006;Mytilus edulis;M-8;3,4;
2006;Mytilus edulis;M-8;1,8;
2006;Mytilus edulis;M-8;1,9;
2006;Mytilus edulis;M-8;1,9;
2006;Mytilus edulis;M-8;1,9;
2006;Mytilus edulis;M-8;1,5;
2006;Mytilus edulis;M-8;1,8;
2006;Mytilus edulis;M-8;2,3;
2006;Mytilus edulis;M-8;1,6;
2006;Mytilus edulis;M-8;2;
2006;Mytilus edulis;M-8;3,1;
2006;Mytilus edulis;M-8;1,8;
2006;Mytilus edulis;M-8;1,8;
2006;Mytilus edulis;M-8;3,2;
2006;Mytilus edulis;M-8;3;
2006;Mytilus edulis;M-8;1,7;
2006;Mytilus edulis;M-8;1,9;
2006;Mytilus edulis;M-8;2;
2006;Mytilus edulis;M-8;2,5;
2006;Mytilus edulis;M-8;1,3;
2006;Mytilus edulis;M-8;1,9;
2006;Mytilus edulis;M-8;2,9;
2006;Mytilus edulis;M-8;2,6;
2006;Mytilus edulis;M-8;1,5;
2006;Mytilus edulis;M-8;1,3;
2006;Mytilus edulis;M-8;0,5;
2006;Mytilus edulis;M-8;3,5;
2006;Mytilus edulis;M-8;1,5;
2006;Mytilus edulis;M-8;2,7;
2006;Mytilus edulis;M-8;1,3;
2006;Mytilus edulis;M-8;1,2;
2006;Mytilus edulis;M-8;1,3;
2006;Mytilus edulis;M-8;2,2;
2006;Mytilus edulis;M-8;3,5;
2006;Mytilus edulis;M-8;0,8;
2006;Mytilus edulis;M-8;2,4;
2006;Mytilus edulis;M-8;2,3;
2006;Mytilus edulis;M-8;1,2;
2006;Mytilus edulis;M-8;2,3;
2006;Mytilus edulis;M-8;2,6;
2006;Mytilus edulis;M-8;2,9;
2006;Mytilus edulis;M-8;3,7;
2006;Mytilus edulis;M-8;2,6;
2006;Mytilus edulis;M-8;2,4;
2006;Mytilus edulis;M-8;1;
2006;Mytilus edulis;M-7;34,3;
2006;Mytilus edulis;M-7;24,2;
2006;Mytilus edulis;M-7;29,1;
2006;Mytilus edulis;M-7;27,3;
2006;Mytilus edulis;M-7;36,4;
2006;Mytilus edulis;M-7;31,7;
2006;Mytilus edulis;M-7;18,3;
2006;Mytilus edulis;M-7;28,6;
2006;Mytilus edulis;M-7;21,3;
2006;Mytilus edulis;M-7;26,5;
2006;Mytilus edulis;M-7;20,1;
2006;Mytilus edulis;M-7;26,9;
2006;Mytilus edulis;M-7;20,1;
2006;Mytilus edulis;M-7;17,2;
2006;Mytilus edulis;M-7;19,2;
2006;Mytilus edulis;M-7;17,6;
2006;Mytilus edulis;M-7;17,1;
2006;Mytilus edulis;M-7;18,9;
2006;Mytilus edulis;M-7;14,8;
2006;Mytilus edulis;M-7;20,3;
2006;Mytilus edulis;M-7;18;
2006;Mytilus edulis;M-7;13,9;
2006;Mytilus edulis;M-7;11,3;
2006;Mytilus edulis;M-7;16,6;
2006;Mytilus edulis;M-7;17,7;
2006;Mytilus edulis;M-7;23;
2006;Mytilus edulis;M-7;21;
2006;Mytilus edulis;M-7;16,5;
2006;Mytilus edulis;M-7;17,1;
2006;Mytilus edulis;M-7;15,5;
2006;Mytilus edulis;M-7;10;
2006;Mytilus edulis;M-7;19,1;
2006;Mytilus edulis;M-7;10,8;
2006;Mytilus edulis;M-7;10,6;
2006;Mytilus edulis;M-7;15,1;
2006;Mytilus edulis;M-7;19,8;
2006;Mytilus edulis;M-7;20,8;
2006;Mytilus edulis;M-7;14,2;
2006;Mytilus edulis;M-7;11,8;
2006;Mytilus edulis;M-7;10,5;
2006;Mytilus edulis;M-7;13,2;
2006;Mytilus edulis;M-7;11,8;
2006;Mytilus edulis;M-7;12;
2006;Mytilus edulis;M-7;9,8;
2006;Mytilus edulis;M-7;11,2;
2006;Mytilus edulis;M-7;8,9;
2006;Mytilus edulis;M-7;6,2;
2006;Mytilus edulis;M-7;7,2;
2006;Mytilus edulis;M-7;11,7;
2006;Mytilus edulis;M-7;8,9;
2006;Mytilus edulis;M-7;8,7;
2006;Mytilus edulis;M-7;6,2;
2006;Mytilus edulis;M-7;5,9;
2006;Mytilus edulis;M-7;7,2;
2006;Mytilus edulis;M-7;6,9;
2006;Mytilus edulis;M-7;9,8;
2006;Mytilus edulis;M-7;6,7;
2006;Mytilus edulis;M-7;6,9;
2006;Mytilus edulis;M-7;6,9;
2006;Mytilus edulis;M-7;6,7;
2006;Mytilus edulis;M-7;7,8;
2006;Mytilus edulis;M-7;6,9;
2006;Mytilus edulis;M-7;7,9;
2006;Mytilus edulis;M-7;7;
2006;Mytilus edulis;M-7;7;
2006;Mytilus edulis;M-7;6,3;
2006;Mytilus edulis;M-7;6,3;
