year;tidal_level;sample;Length.mm;;;;
2000;fucus_zone;II-1;4,6;;;;
2000;fucus_zone;II-1;2,2;;;;
2000;fucus_zone;II-1;2,4;;;;
2000;fucus_zone;II-1;1,5;;;;
2000;fucus_zone;II-1;3,5;;;;
2000;fucus_zone;II-1;1,4;;;;
2000;fucus_zone;II-1;2,6;;;;
2000;fucus_zone;II-1;2,2;;;;
2000;fucus_zone;II-1;2,1;;;;
2000;fucus_zone;II-1;3,1;;;;
2000;fucus_zone;II-1;2;;;;
2000;fucus_zone;II-1;1,5;;;;
2000;fucus_zone;II-1;3,4;;;;
2000;fucus_zone;II-1;3,1;;;;
2000;fucus_zone;II-1;4;;;;
2000;fucus_zone;II-1;8,1;;;;
2000;fucus_zone;II-1;3,1;;;;
2000;fucus_zone;II-1;3,2;;;;
2000;fucus_zone;II-1;1,5;;;;
2000;fucus_zone;II-1;2,2;;;;
2000;fucus_zone;II-1;3,5;;;;
2000;fucus_zone;II-1;3,1;;;;
2000;fucus_zone;II-1;1,2;;;;
2000;fucus_zone;II-1;2,2;;;;
2000;fucus_zone;II-1;1,7;;;;
2000;fucus_zone;II-1;4;;;;
2000;fucus_zone;II-1;2,4;;;;
2000;fucus_zone;II-1;3,3;;;;
2000;fucus_zone;II-1;1,5;;;;
2000;fucus_zone;II-1;1,7;;;;
2000;fucus_zone;II-1;1,2;;;;
2000;fucus_zone;II-1;2,8;;;;
2000;fucus_zone;II-1;3,1;;;;
2000;fucus_zone;II-1;1,8;;;;
2000;fucus_zone;II-2;12,4;;;;
2000;fucus_zone;II-2;14,2;;;;
2000;fucus_zone;II-2;6,6;;;;
2000;fucus_zone;II-2;12;;;;
2000;fucus_zone;II-2;9,8;;;;
2000;fucus_zone;II-2;5,8;;;;
2000;fucus_zone;II-2;6,4;;;;
2000;fucus_zone;II-2;10,5;;;;
2000;fucus_zone;II-2;7,2;;;;
2000;fucus_zone;II-2;6,6;;;;
2000;fucus_zone;II-2;7,2;;;;
2000;fucus_zone;II-2;13,9;;;;
2000;fucus_zone;II-2;7,9;;;;
2000;fucus_zone;II-2;6;;;;
2000;fucus_zone;II-2;6,5;;;;
2000;fucus_zone;II-2;7,4;;;;
2000;fucus_zone;II-2;3,2;;;;
2000;fucus_zone;II-2;4,6;;;;
2000;fucus_zone;II-2;3,4;;;;
2000;fucus_zone;II-2;1,1;;;;
2000;fucus_zone;II-2;5,2;;;;
2000;fucus_zone;II-2;5,2;;;;
2000;fucus_zone;II-2;5,2;;;;
2000;fucus_zone;II-2;4,3;;;;
2000;fucus_zone;II-2;3,9;;;;
2000;fucus_zone;II-2;4,6;;;;
2000;fucus_zone;II-2;4,4;;;;
2000;fucus_zone;II-2;3,4;;;;
2000;fucus_zone;II-2;2,9;;;;
2000;fucus_zone;II-2;1,9;;;;
2000;fucus_zone;II-2;2,1;;;;
2000;fucus_zone;II-2;2,8;;;;
2000;fucus_zone;II-2;3,2;;;;
2000;fucus_zone;II-2;2,4;;;;
2000;fucus_zone;II-2;2,1;;;;
2000;fucus_zone;II-2;1,5;;;;
2000;fucus_zone;II-2;3;;;;
2000;fucus_zone;II-2;2,6;;;;
2000;fucus_zone;II-2;1,8;;;;
2000;fucus_zone;II-2;3,2;;;;
2000;fucus_zone;II-2;2,1;;;;
2000;fucus_zone;II-2;1,4;;;;
2000;fucus_zone;II-2;1,2;;;;
2000;fucus_zone;II-2;3,6;;;;
2000;fucus_zone;II-2;3,8;;;;
2000;fucus_zone;II-2;3,2;;;;
2000;fucus_zone;II-2;1,6;;;;
2000;fucus_zone;II-2;2,6;;;;
2000;fucus_zone;II-2;2,7;;;;
2000;fucus_zone;II-2;3,5;;;;
2000;fucus_zone;II-2;2,5;;;;
2000;fucus_zone;II-2;2,5;;;;
2000;fucus_zone;II-2;1,1;;;;
2000;fucus_zone;II-2;1,2;;;;
2000;fucus_zone;II-2;1,4;;;;
2000;fucus_zone;II-2;2,9;;;;
2000;fucus_zone;II-2;3;;;;
2000;fucus_zone;II-2;2,2;;;;
2000;fucus_zone;II-2;2,5;;;;
2000;fucus_zone;II-2;3,2;;;;
2000;fucus_zone;II-2;1,7;;;;
2000;fucus_zone;II-2;3,1;;;;
2000;fucus_zone;II-2;3,1;;;;
2000;fucus_zone;II-2;3,2;;;;
2000;fucus_zone;II-2;2,1;;;;
2000;fucus_zone;II-2;3,2;;;;
2000;fucus_zone;II-2;3,6;;;;
2000;fucus_zone;II-2;3,2;;;;
2000;fucus_zone;II-2;3,2;;;;
2000;fucus_zone;II-2;10,6;;;;
2000;fucus_zone;II-2;6,1;;;;
2000;fucus_zone;II-2;6,2;;;;
2000;fucus_zone;II-2;3,2;;;;
2000;fucus_zone;II-2;3,2;;;;
2000;fucus_zone;II-2;1,7;;;;
2000;fucus_zone;II-2;2,7;;;;
2000;fucus_zone;II-2;2,8;;;;
2000;fucus_zone;II-2;2,8;;;;
2000;fucus_zone;II-2;4,3;;;;
2000;fucus_zone;II-2;3,1;;;;
2000;fucus_zone;II-2;1,2;;;;
2000;fucus_zone;II-2;1,3;;;;
2000;fucus_zone;II-2;2,6;;;;
2000;fucus_zone;II-2;2,5;;;;
2000;fucus_zone;II-2;1,8;;;;
2000;fucus_zone;II-2;1,5;;;;
2000;fucus_zone;II-2;1,2;;;;
2000;fucus_zone;II-2;1,8;;;;
2000;fucus_zone;II-2;1,6;;;;
2000;fucus_zone;II-2;1,3;;;;
2000;fucus_zone;II-2;1,9;;;;
2000;fucus_zone;II-2;1,5;;;;
2000;fucus_zone;II-2;2,5;;;;
2000;fucus_zone;II-2;3,1;;;;
2000;fucus_zone;II-2;1,6;;;;
2000;fucus_zone;II-2;2,2;;;;
2000;fucus_zone;II-2;2,3;;;;
2000;fucus_zone;II-2;4,6;;;;
2000;fucus_zone;II-2;3,2;;;;
2000;fucus_zone;II-2;2,2;;;;
2000;fucus_zone;II-2;1,8;;;;
2000;fucus_zone;II-2;1,8;;;;
2000;fucus_zone;II-2;1,3;;;;
2000;fucus_zone;II-2;5,1;;;;
2000;fucus_zone;II-3;5,6;;;;
2000;fucus_zone;II-3;11,3;;;;
2000;fucus_zone;II-3;10,2;;;;
2000;fucus_zone;II-3;11,5;;;;
2000;fucus_zone;II-3;10,6;;;;
2000;fucus_zone;II-3;11,6;;;;
2000;fucus_zone;II-3;6,7;;;;
2000;fucus_zone;II-3;10,1;;;;
2000;fucus_zone;II-3;9;;;;
2000;fucus_zone;II-3;6,2;;;;
2000;fucus_zone;II-3;5,6;;;;
2000;fucus_zone;II-3;13;;;;
2000;fucus_zone;II-3;9,9;;;;
2000;fucus_zone;II-3;6,6;;;;
2000;fucus_zone;II-3;13,8;;;;
2000;fucus_zone;II-3;6,7;;;;
2000;fucus_zone;II-3;3;;;;
2000;fucus_zone;II-3;2;;;;
2000;fucus_zone;II-3;1,2;;;;
2000;fucus_zone;II-3;2,2;;;;
2000;fucus_zone;II-3;3,2;;;;
2000;fucus_zone;II-3;14,5;;;;
2000;fucus_zone;II-3;1,3;;;;
2000;fucus_zone;II-3;5,6;;;;
2000;fucus_zone;II-3;4,1;;;;
2000;fucus_zone;II-3;15,5;;;;
2000;fucus_zone;II-3;2,1;;;;
2000;fucus_zone;II-3;2,1;;;;
2000;fucus_zone;II-3;4,7;;;;
2000;fucus_zone;II-3;12,5;;;;
2000;fucus_zone;II-3;3,1;;;;
2000;fucus_zone;II-3;10,8;;;;
2000;fucus_zone;II-3;1;;;;
2000;fucus_zone;II-3;6,9;;;;
2000;fucus_zone;II-3;4,5;;;;
2000;fucus_zone;II-3;6,3;;;;
2000;fucus_zone;II-3;1,4;;;;
2000;fucus_zone;II-3;1,7;;;;
2000;fucus_zone;II-3;1,2;;;;
2000;fucus_zone;II-3;1,3;;;;
2000;fucus_zone;II-3;1,5;;;;
2000;fucus_zone;II-3;1,2;;;;
2000;fucus_zone;II-3;4,1;;;;
2000;fucus_zone;II-3;4,2;;;;
2000;fucus_zone;II-3;2,1;;;;
2000;fucus_zone;II-3;1,1;;;;
2000;fucus_zone;II-3;10,1;;;;
2000;fucus_zone;II-3;1,5;;;;
2000;fucus_zone;II-3;2,8;;;;
2000;fucus_zone;II-3;1,2;;;;
2000;fucus_zone;II-3;8,5;;;;
2000;fucus_zone;II-3;1,5;;;;
2000;fucus_zone;II-3;1,8;;;;
2000;fucus_zone;II-3;1,4;;;;
2000;fucus_zone;II-3;6,4;;;;
2000;fucus_zone;II-3;1,1;;;;
2000;fucus_zone;II-3;4,5;;;;
2000;fucus_zone;II-3;1,5;;;;
2000;fucus_zone;II-3;0,9;;;;
2000;fucus_zone;II-3;1,4;;;;
2000;fucus_zone;II-3;1,5;;;;
2000;fucus_zone;II-3;1,5;;;;
2000;fucus_zone;II-3;1,2;;;;
2000;fucus_zone;II-3;5,3;;;;
2000;fucus_zone;II-3;1,4;;;;
2000;fucus_zone;II-3;1,6;;;;
2000;fucus_zone;II-3;1,1;;;;
2000;fucus_zone;II-3;4,6;;;;
2000;fucus_zone;II-3;1,4;;;;
2000;fucus_zone;II-3;2;;;;
2000;fucus_zone;II-3;1,3;;;;
2000;fucus_zone;II-3;7,5;;;;
2000;fucus_zone;II-3;1,7;;;;
2000;fucus_zone;II-3;6,6;;;;
2000;fucus_zone;II-3;1,1;;;;
2000;fucus_zone;II-3;5,2;;;;
2000;fucus_zone;II-3;1,5;;;;
2000;fucus_zone;II-3;4,8;;;;
2000;fucus_zone;II-3;1,1;;;;
2000;fucus_zone;II-3;1,2;;;;
2000;fucus_zone;II-3;1,1;;;;
2000;fucus_zone;II-3;1,2;;;;
2000;fucus_zone;II-3;2,1;;;;
2000;fucus_zone;II-3;2,6;;;;
2000;fucus_zone;II-3;5,8;;;;
2000;fucus_zone;II-3;2,4;;;;
2000;fucus_zone;II-3;5,5;;;;
2000;fucus_zone;II-3;1,4;;;;
2000;fucus_zone;II-3;3,7;;;;
2000;fucus_zone;II-3;1;;;;
2000;fucus_zone;II-3;1,4;;;;
2000;fucus_zone;II-3;1,6;;;;
2000;fucus_zone;II-3;3,1;;;;
2000;fucus_zone;II-3;1,5;;;;
2000;fucus_zone;II-3;1,5;;;;
2000;fucus_zone;II-3;2,1;;;;
2000;fucus_zone;II-3;1,2;;;;
2000;fucus_zone;II-3;3,2;;;;
2000;fucus_zone;II-3;1,5;;;;
2000;fucus_zone;II-3;2,2;;;;
2000;fucus_zone;II-3;1,1;;;;
2000;fucus_zone;II-3;1,2;;;;
2000;fucus_zone;II-3;1,2;;;;
2000;fucus_zone;II-3;1,2;;;;
2000;fucus_zone;II-3;1,9;;;;
2000;fucus_zone;II-3;1,9;;;;
2000;fucus_zone;II-3;2,1;;;;
2000;fucus_zone;II-3;1,2;;;;
2000;fucus_zone;II-3;1,7;;;;
2000;fucus_zone;II-3;1,1;;;;
2000;fucus_zone;II-3;1,7;;;;
2000;fucus_zone;II-3;2,1;;;;
2000;fucus_zone;II-3;0,8;;;;
2000;fucus_zone;II-3;2,1;;;;
2000;fucus_zone;II-3;1,5;;;;
2000;fucus_zone;II-3;1,2;;;;
2000;fucus_zone;II-3;1,3;;;;
2000;fucus_zone;II-3;1,1;;;;
2000;fucus_zone;II-3;2,5;;;;
2000;fucus_zone;II-3;1,6;;;;
2000;fucus_zone;II-3;1,4;;;;
2000;fucus_zone;II-3;1,7;;;;
2000;fucus_zone;II-3;1,3;;;;
2000;fucus_zone;II-3;1,1;;;;
2000;fucus_zone;II-4;3,1;;;;
2000;fucus_zone;II-4;11;;;;
2000;fucus_zone;II-4;8,1;;;;
2000;fucus_zone;II-4;8,1;;;;
2000;fucus_zone;II-4;11,2;;;;
2000;fucus_zone;II-4;5,6;;;;
2000;fucus_zone;II-4;1,8;;;;
2000;fucus_zone;II-4;2,1;;;;
2000;fucus_zone;II-4;1,7;;;;
2000;fucus_zone;II-4;1,4;;;;
2000;fucus_zone;II-4;2,4;;;;
2000;fucus_zone;II-4;11;;;;
2000;fucus_zone;II-4;8,4;;;;
2000;fucus_zone;II-4;5,8;;;;
2000;fucus_zone;II-4;12,5;;;;
2000;fucus_zone;II-4;9;;;;
2000;fucus_zone;II-4;5,6;;;;
2000;fucus_zone;II-4;2,3;;;;
2000;fucus_zone;II-4;3,5;;;;
2000;fucus_zone;II-4;1,4;;;;
2000;fucus_zone;II-4;1,9;;;;
2000;fucus_zone;II-4;1,6;;;;
2000;fucus_zone;II-4;6,2;;;;
2000;fucus_zone;II-4;9;;;;
2000;fucus_zone;II-4;11,6;;;;
2000;fucus_zone;II-4;4,7;;;;
2000;fucus_zone;II-4;9;;;;
2000;fucus_zone;II-4;3,3;;;;
2000;fucus_zone;II-4;1,6;;;;
2000;fucus_zone;II-4;2,3;;;;
2000;fucus_zone;II-4;1,3;;;;
2000;fucus_zone;II-4;1,4;;;;
2000;fucus_zone;II-4;2,1;;;;
2000;fucus_zone;II-4;4,9;;;;
2000;fucus_zone;II-4;10,2;;;;
2000;fucus_zone;II-4;3,8;;;;
2000;fucus_zone;II-4;12,4;;;;
2000;fucus_zone;II-4;8,4;;;;
2000;fucus_zone;II-4;3,4;;;;
2000;fucus_zone;II-4;2,6;;;;
2000;fucus_zone;II-4;1,2;;;;
2000;fucus_zone;II-4;2,6;;;;
2000;fucus_zone;II-4;2,4;;;;
2000;fucus_zone;II-4;2,3;;;;
2000;fucus_zone;II-4;11,8;;;;
2000;fucus_zone;II-4;12,9;;;;
2000;fucus_zone;II-4;6,1;;;;
2000;fucus_zone;II-4;10,6;;;;
2000;fucus_zone;II-4;5,1;;;;
2000;fucus_zone;II-4;4;;;;
2000;fucus_zone;II-4;2,1;;;;
2000;fucus_zone;II-4;1,5;;;;
2000;fucus_zone;II-4;1,3;;;;
2000;fucus_zone;II-4;2;;;;
2000;fucus_zone;II-4;5,8;;;;
2000;fucus_zone;II-4;12;;;;
2000;fucus_zone;II-4;4,6;;;;
2000;fucus_zone;II-4;11,1;;;;
2000;fucus_zone;II-4;4,4;;;;
2000;fucus_zone;II-4;1,4;;;;
2000;fucus_zone;II-4;1,3;;;;
2000;fucus_zone;II-4;1,4;;;;
2000;fucus_zone;II-4;3,9;;;;
2000;fucus_zone;II-4;2,5;;;;
2000;zostera_zone;II-5;3,2;;;;
2000;zostera_zone;II-5;7,3;;;;
2000;zostera_zone;II-5;5,5;;;;
2000;zostera_zone;II-5;7,8;;;;
2000;zostera_zone;II-5;7,7;;;;
2000;zostera_zone;II-5;6,3;;;;
2000;zostera_zone;II-5;5,8;;;;
2000;zostera_zone;II-5;6,5;;;;
2000;zostera_zone;II-5;10,9;;;;
2000;zostera_zone;II-5;8;;;;
2000;zostera_zone;II-5;7,8;;;;
2000;zostera_zone;II-5;4;;;;
2000;zostera_zone;II-5;8,7;;;;
2000;zostera_zone;II-5;11,6;;;;
2000;zostera_zone;II-5;10,8;;;;
2000;zostera_zone;II-5;11;;;;
2000;zostera_zone;II-5;5,9;;;;
2000;zostera_zone;II-5;7,7;;;;
2000;zostera_zone;II-5;3,6;;;;
2000;zostera_zone;II-5;1,9;;;;
2000;zostera_zone;II-5;1,4;;;;
2000;zostera_zone;II-5;1,3;;;;
2000;zostera_zone;II-5;1,2;;;;
2000;zostera_zone;II-5;1,2;;;;
2000;zostera_zone;II-5;1,4;;;;
2000;zostera_zone;II-5;1,5;;;;
2000;zostera_zone;II-5;2,4;;;;
2000;zostera_zone;II-5;3,8;;;;
2000;zostera_zone;II-5;2,8;;;;
2000;zostera_zone;II-5;2,2;;;;
2000;zostera_zone;II-5;1,8;;;;
2000;zostera_zone;II-5;1,6;;;;
2000;zostera_zone;II-5;2,2;;;;
2000;zostera_zone;II-5;2,1;;;;
2000;zostera_zone;II-5;1,9;;;;
2000;zostera_zone;II-5;3,4;;;;
2000;zostera_zone;II-5;3;;;;
2000;zostera_zone;II-5;1,6;;;;
2000;zostera_zone;II-5;1,7;;;;
2000;zostera_zone;II-5;1,7;;;;
2000;zostera_zone;II-5;1,7;;;;
2000;zostera_zone;II-5;1,1;;;;
2000;zostera_zone;II-5;1,4;;;;
2000;zostera_zone;II-5;3;;;;
2000;zostera_zone;II-5;1,4;;;;
2000;zostera_zone;II-5;1,6;;;;
2000;zostera_zone;II-5;2,5;;;;
2000;zostera_zone;II-5;1,7;;;;
2000;zostera_zone;II-5;15;;;;
2000;zostera_zone;II-5;13,5;;;;
2000;zostera_zone;II-5;13,1;;;;
2000;zostera_zone;II-5;1;;;;
2000;zostera_zone;II-5;4,9;;;;
2000;zostera_zone;II-5;13,7;;;;
2000;zostera_zone;II-5;8,7;;;;
2000;zostera_zone;II-5;1,5;;;;
2000;zostera_zone;II-5;11;;;;
2000;zostera_zone;II-5;7;;;;
2000;zostera_zone;II-5;12,3;;;;
2000;zostera_zone;II-5;11,2;;;;
2000;zostera_zone;II-5;9,4;;;;
2000;zostera_zone;II-5;9,4;;;;
2000;zostera_zone;II-5;4,3;;;;
2000;zostera_zone;II-5;9;;;;
2000;zostera_zone;II-5;5,7;;;;
2000;zostera_zone;II-5;5;;;;
2000;zostera_zone;II-5;1,2;;;;
2000;zostera_zone;II-5;2;;;;
2000;zostera_zone;II-5;1,5;;;;
2000;zostera_zone;II-5;1,5;;;;
2000;zostera_zone;II-5;1,1;;;;
2000;zostera_zone;II-5;5,4;;;;
2000;zostera_zone;II-5;1,3;;;;
2000;zostera_zone;II-5;1,4;;;;
2000;zostera_zone;II-5;2,2;;;;
2000;zostera_zone;II-5;1,2;;;;
2000;zostera_zone;II-5;2,2;;;;
2000;zostera_zone;II-5;1,8;;;;
2000;zostera_zone;II-5;1,9;;;;
2000;zostera_zone;II-5;1,7;;;;
2000;zostera_zone;II-5;2,2;;;;
2000;zostera_zone;II-5;2,7;;;;
2000;zostera_zone;II-5;2;;;;
2000;zostera_zone;II-5;1,3;;;;
2000;zostera_zone;II-5;1,8;;;;
2000;zostera_zone;II-5;2;;;;
2000;zostera_zone;II-5;3,1;;;;
2000;zostera_zone;II-5;1,8;;;;
2000;zostera_zone;II-5;1,4;;;;
2000;zostera_zone;II-5;2;;;;
2000;zostera_zone;II-5;3,5;;;;
2000;zostera_zone;II-5;2,5;;;;
2000;zostera_zone;II-5;2,2;;;;
2000;zostera_zone;II-5;5,4;;;;
2000;zostera_zone;II-5;5,5;;;;
2000;zostera_zone;II-5;2,7;;;;
2000;zostera_zone;II-5;7,8;;;;
2000;zostera_zone;II-5;5,2;;;;
2000;zostera_zone;II-5;5,5;;;;
2000;zostera_zone;II-5;5;;;;
2000;zostera_zone;II-5;3,8;;;;
2000;zostera_zone;II-5;3,7;;;;
2000;zostera_zone;II-5;3,1;;;;
2000;zostera_zone;II-5;3,7;;;;
2000;zostera_zone;II-5;4,6;;;;
2000;zostera_zone;II-5;1,3;;;;
2000;zostera_zone;II-5;2,1;;;;
2000;zostera_zone;II-5;3;;;;
2000;zostera_zone;II-5;2;;;;
2000;zostera_zone;II-5;2,1;;;;
2000;zostera_zone;II-5;1,6;;;;
2000;zostera_zone;II-5;5,3;;;;
2000;zostera_zone;II-5;3,8;;;;
2000;zostera_zone;II-5;2,3;;;;
2000;zostera_zone;II-5;1,4;;;;
2000;zostera_zone;II-5;4,5;;;;
2000;zostera_zone;II-5;2,3;;;;
2000;zostera_zone;II-5;2;;;;
2000;zostera_zone;II-5;2,1;;;;
2000;zostera_zone;II-5;1,9;;;;
2000;zostera_zone;II-5;1,3;;;;
2000;zostera_zone;II-5;1;;;;
2000;zostera_zone;II-5;1,1;;;;
2000;zostera_zone;II-5;1,2;;;;
2000;zostera_zone;II-5;1,5;;;;
2000;zostera_zone;II-5;1,4;;;;
2000;zostera_zone;II-5;1,7;;;;
2000;zostera_zone;II-5;1,9;;;;
2000;zostera_zone;II-5;1,2;;;;
2000;zostera_zone;II-5;1,5;;;;
2000;zostera_zone;II-5;1,5;;;;
2000;zostera_zone;II-5;1,6;;;;
2000;zostera_zone;II-5;1,7;;;;
2000;zostera_zone;II-5;1,8;;;;
2000;zostera_zone;II-5;1,5;;;;
2000;zostera_zone;II-5;3,4;;;;
2000;zostera_zone;II-5;1,5;;;;
2000;zostera_zone;II-5;1,4;;;;
2000;zostera_zone;II-5;1,1;;;;
2000;zostera_zone;II-5;1,3;;;;
2000;zostera_zone;II-5;1,6;;;;
2000;zostera_zone;II-5;1,1;;;;
2000;zostera_zone;II-5;2,3;;;;
2000;zostera_zone;II-5;1,7;;;;
2000;zostera_zone;II-5;1,6;;;;
2000;zostera_zone;II-5;1,7;;;;
2000;zostera_zone;II-5;1,3;;;;
2000;zostera_zone;II-5;2,3;;;;
2000;zostera_zone;II-5;1,6;;;;
2000;zostera_zone;II-5;1,7;;;;
2000;zostera_zone;II-5;1,7;;;;
2000;zostera_zone;II-5;2;;;;
2000;zostera_zone;II-5;2,5;;;;
2000;zostera_zone;II-5;1,4;;;;
2000;zostera_zone;II-5;1,6;;;;
2000;zostera_zone;II-5;2,1;;;;
2000;zostera_zone;II-5;2,8;;;;
2000;zostera_zone;II-5;2;;;;
2000;zostera_zone;II-5;1,8;;;;
2000;zostera_zone;II-5;2,1;;;;
2000;zostera_zone;II-5;4,2;;;;
2000;zostera_zone;II-5;1,3;;;;
2000;zostera_zone;II-5;1,7;;;;
2000;zostera_zone;II-5;1,7;;;;
2000;zostera_zone;II-5;1,7;;;;
2000;zostera_zone;II-5;1,9;;;;
2000;zostera_zone;II-5;1,7;;;;
2000;zostera_zone;II-5;1,9;;;;
2000;zostera_zone;II-6;13;;;;
2000;zostera_zone;II-6;14;;;;
2000;zostera_zone;II-6;5,7;;;;
2000;zostera_zone;II-6;2,5;;;;
2000;zostera_zone;II-6;4,7;;;;
2000;zostera_zone;II-6;8,8;;;;
2000;zostera_zone;II-6;5,5;;;;
2000;zostera_zone;II-6;1,9;;;;
2000;zostera_zone;II-6;7,6;;;;
2000;zostera_zone;II-6;13,5;;;;
2000;zostera_zone;II-6;5,6;;;;
2000;zostera_zone;II-6;3,2;;;;
2000;zostera_zone;II-6;9;;;;
2000;zostera_zone;II-6;9,8;;;;
2000;zostera_zone;II-6;5,4;;;;
2000;zostera_zone;II-6;1,6;;;;
2000;zostera_zone;II-6;б/и;;;;
2000;zostera_zone;II-6;4,9;;;;
2000;zostera_zone;II-6;5,1;;;;
2000;zostera_zone;II-6;1,4;;;;
2000;zostera_zone;II-6;8,8;;;;
2000;zostera_zone;II-6;7,8;;;;
2000;zostera_zone;II-6;5;;;;
2000;zostera_zone;II-6;3,7;;;;
2000;zostera_zone;II-6;1,8;;;;
2000;zostera_zone;II-6;2;;;;
2000;zostera_zone;II-6;2,5;;;;
2000;zostera_zone;II-6;5,9;;;;
2000;zostera_zone;II-6;8,3;;;;
2000;zostera_zone;II-6;6,6;;;;
2000;zostera_zone;II-6;7,7;;;;
2000;zostera_zone;II-6;5,9;;;;
2000;zostera_zone;II-6;5,9;;;;
2000;zostera_zone;II-6;6,9;;;;
2000;zostera_zone;II-6;5,5;;;;
2000;zostera_zone;II-6;2;;;;
2000;zostera_zone;II-6;5,7;;;;
2000;zostera_zone;II-6;4,2;;;;
2000;zostera_zone;II-6;4,5;;;;
2000;zostera_zone;II-6;4,4;;;;
2000;zostera_zone;II-6;4,3;;;;
2000;zostera_zone;II-6;11,3;;;;
2000;zostera_zone;II-6;3,5;;;;
2000;zostera_zone;II-6;1,5;;;;
2000;zostera_zone;II-6;7,5;;;;
2000;zostera_zone;II-6;8,8;;;;
2000;zostera_zone;II-6;6,6;;;;
2000;zostera_zone;II-6;2,5;;;;
2000;zostera_zone;II-6;4,8;;;;
2000;zostera_zone;II-6;7,3;;;;
2000;zostera_zone;II-6;3,9;;;;
2000;zostera_zone;II-6;2,2;;;;
2000;zostera_zone;II-6;5,2;;;;
2000;zostera_zone;II-6;8,1;;;;
2000;zostera_zone;II-6;1,6;;;;
2000;zostera_zone;II-6;1,5;;;;
2000;zostera_zone;II-6;6,3;;;;
2000;zostera_zone;II-6;5,3;;;;
2000;zostera_zone;II-6;3,7;;;;
2000;zostera_zone;II-6;1,9;;;;
2000;zostera_zone;II-6;9,3;;;;
2000;zostera_zone;II-6;5,9;;;;
2000;zostera_zone;II-6;12,6;;;;
2000;zostera_zone;II-6;2,1;;;;
2000;zostera_zone;II-6;7,9;;;;
2000;zostera_zone;II-6;4;;;;
2000;zostera_zone;II-6;5,8;;;;
2000;zostera_zone;II-6;4,9;;;;
2000;zostera_zone;II-6;10,9;;;;
2000;zostera_zone;II-6;4;;;;
2000;zostera_zone;II-6;5,3;;;;
2000;zostera_zone;II-6;4,9;;;;
2000;zostera_zone;II-6;2;;;;
2000;zostera_zone;II-6;3,8;;;;
2000;zostera_zone;II-6;2,8;;;;
2000;zostera_zone;II-6;3,8;;;;
2000;zostera_zone;II-6;3,5;;;;
2000;zostera_zone;II-6;2,5;;;;
2000;zostera_zone;II-6;3,6;;;;
2000;zostera_zone;II-6;4,9;;;;
2000;zostera_zone;II-6;2,5;;;;
2000;zostera_zone;II-6;5,8;;;;
2000;zostera_zone;II-6;2,9;;;;
2000;zostera_zone;II-6;3,6;;;;
2000;zostera_zone;II-6;2;;;;
2000;zostera_zone;II-6;5,7;;;;
2000;zostera_zone;II-6;1,2;;;;
2000;zostera_zone;II-6;3,5;;;;
2000;zostera_zone;II-6;1,5;;;;
2000;zostera_zone;II-6;4,8;;;;
2000;zostera_zone;II-6;4,9;;;;
2000;zostera_zone;II-6;3;;;;
2000;zostera_zone;II-6;1,2;;;;
2000;zostera_zone;II-6;3,7;;;;
2000;zostera_zone;II-6;3,6;;;;
2000;zostera_zone;II-6;2,4;;;;
2000;zostera_zone;II-6;1,2;;;;
2000;zostera_zone;II-6;2,8;;;;
2000;zostera_zone;II-6;1,7;;;;
2000;zostera_zone;II-6;2,3;;;;
2000;zostera_zone;II-6;1,2;;;;
2000;zostera_zone;II-6;2,2;;;;
2000;zostera_zone;II-6;1,4;;;;
2000;zostera_zone;II-6;2,3;;;;
2000;zostera_zone;II-6;1,5;;;;
2000;zostera_zone;II-6;3,3;;;;
2000;zostera_zone;II-6;5,1;;;;
2000;zostera_zone;II-6;1,9;;;;
2000;zostera_zone;II-6;1,7;;;;
2000;zostera_zone;II-6;1,5;;;;
2000;zostera_zone;II-6;1,2;;;;
2000;zostera_zone;II-6;1,3;;;;
2000;zostera_zone;II-6;1,2;;;;
2000;zostera_zone;II-6;1,8;;;;
2000;zostera_zone;II-7;14,5;;;;
2000;zostera_zone;II-7;8,6;;;;
2000;zostera_zone;II-7;9,2;;;;
2000;zostera_zone;II-7;5,8;;;;
2000;zostera_zone;II-7;10,9;;;;
2000;zostera_zone;II-7;6;;;;
2000;zostera_zone;II-7;5,2;;;;
2000;zostera_zone;II-7;7,8;;;;
2000;zostera_zone;II-7;8,2;;;;
2000;zostera_zone;II-7;14,9;;;;
2000;zostera_zone;II-7;13,5;;;;
2000;zostera_zone;II-7;6,2;;;;
2000;zostera_zone;II-7;15,4;;;;
2000;zostera_zone;II-7;17,4;;;;
2000;zostera_zone;II-7;9,7;;;;
2000;zostera_zone;II-7;7,3;;;;
2000;zostera_zone;II-7;6,6;;;;
2000;zostera_zone;II-7;4,2;;;;
2000;zostera_zone;II-7;12,3;;;;
2000;zostera_zone;II-7;2,3;;;;
2000;zostera_zone;II-7;1,2;;;;
2000;zostera_zone;II-7;1,6;;;;
2000;zostera_zone;II-7;3,2;;;;
2000;zostera_zone;II-7;3,1;;;;
2000;zostera_zone;II-7;4,9;;;;
2000;zostera_zone;II-7;4,1;;;;
2000;zostera_zone;II-7;5,3;;;;
2000;zostera_zone;II-7;3,8;;;;
2000;zostera_zone;II-7;4,6;;;;
2000;zostera_zone;II-7;5,2;;;;
2000;zostera_zone;II-7;3,2;;;;
2000;zostera_zone;II-7;8,5;;;;
